券種,組み合わせ,配当,人気
単勝,8,1400,6
複勝,8,210,5
複勝,1,110,1
複勝,6,160,2
枠連,1-7,420,1
馬連,1-8,1220,6
ワイド,1-8,400,5
ワイド,6-8,670,11
ワイド,1-6,280,2
馬単,8-1,4020,14
3連複,1-6-8,1590,4
3連単,8-1-6,15680,56
