着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,インペリオ,牡5,56.0,安藤洋一,1:14.4,,7,30.1,37.6,大井 小野寺晋,470(+1)
2,8,13,カーラミーア,牝8,54.0,和田譲治,1:14.6,1.1/4,1,2.1,38.2,大井 高橋清顕,483(+3)
3,4,6,リコーヘンメリー,牡6,56.0,藤田凌,1:14.7,3/4,3,4.6,37.4,大井 蛯名雄太,474(+1)
4,7,11,アバンギャルド,牝4,54.0,矢野貴之,1:14.8,クビ,2,3.3,37.8,大井 佐野謙二,500(+6)
5,8,14,エスケイイーグル,牡5,56.0,藤本現暉,1:14.9,1/2,4,11.8,37.8,大井 井上弘之,500(-2)
6,6,10,サカベンクイーン,牝7,53.0,☆中山遥人,1:14.9,クビ,10,111.6,38.6,大井 赤嶺亮,483(-4)
7,4,5,チェイスザファイア,セ4,56.0,中村尚平,1:15.1,1,8,53.6,38.6,大井 渡辺和雄,508(+7)
8,3,3,ジャスミン,牝4,54.0,町田直希,1:15.1,アタマ,5,17.6,38.8,大井 栗田泰昌,474(+3)
9,6,9,バーミーズルビー,牝4,54.0,東原悠善,1:15.4,1.1/2,14,348.1,38.4,大井 佐々木洋,437(0)
10,2,2,ノーブルゼファー,牝4,54.0,瀬川将輝,1:15.6,1,13,279.4,39.2,大井 月岡健二,438(+5)
11,1,1,タカノドリーム,牡7,56.0,御神本訓,1:15.6,ハナ,6,28.7,38.6,大井 栗田裕光,501(-5)
12,5,8,ラッキーカムカム,牝4,54.0,菅原涼太,1:15.7,1/2,11,136.6,39.6,大井 橋本和馬,475(+12)
13,5,7,マイネルサンテ,牡6,56.0,鷹見陸,1:15.7,ハナ,12,181.9,38.1,大井 宗形竹見,519(+12)
14,3,4,カガヤキスバル,牡9,56.0,高橋昭平,1:15.9,1,9,91.6,38.7,大井 立花伸,458(-2)
