券種,組み合わせ,配当,人気
単勝,3,340,2
複勝,3,130,2
複勝,2,100,1
複勝,1,740,10
枠連,2-3,250,1
馬連,2-3,280,1
ワイド,2-3,170,1
ワイド,1-3,2250,22
ワイド,1-2,810,10
馬単,3-2,710,2
3連複,1-2-3,3760,11
3連単,3-2-1,11550,34
