コーナー,通過順
2コーナー,"(3,9),(1,5,8),2,(4,7),(6,10)"
3コーナー,"9,(3,8),(1,5),(2,6),10,4,7"
4コーナー,"9,(3,8),5,(1,2,6)-10-4,7"
