着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,スズノアリマール,牝3,54.0,笹川翼,1:29.8,,1,1.6,40.7,大井 福田真広,500(+6)
2,8,9,ニュアンスカラー,牡3,56.0,安藤洋一,1:31.3,7,6,17.8,40.5,大井 市村誠,475(0)
3,8,10,ノイエスジール,牡3,56.0,野畑凌,1:31.8,2.1/2,4,9.0,42.1,大井 穂刈隆志,540(0)
4,1,1,エイユークック,牝3,54.0,本村直樹,1:32.2,2,3,9.0,43.2,大井 高岩孝敏,419(+2)
5,7,7,グロリアスワールド,牡3,55.0,☆中山遥人,1:32.2,アタマ,5,10.4,42.1,大井 佐宗応和,439(+1)
6,6,6,ゴールドフリーザ,牡3,56.0,横川怜央,1:32.3,クビ,7,28.2,41.1,大井 久保杉隆,464(-3)
7,2,2,サコクノクインビー,牝3,54.0,吉井章,1:32.4,クビ,8,32.5,42.5,大井 吉井竜一,465(+4)
8,3,3,ロイヤルサウンダ,牝3,54.0,松崎正泰,1:32.7,1.3/4,10,205.4,40.1,大井 栗田泰昌,410(+3)
9,5,5,ガットショット,牡3,56.0,和田譲治,1:33.0,1.1/2,2,5.2,43.5,大井 高野毅,493(-1)
10,7,8,ハッチトポッチ,牝3,54.0,達城龍次,1:34.1,5,9,62.8,43.6,大井 渡部則夫,471(-9)
