馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,シャドウルパン,牡5,和田譲,大井・荒山勝徳,逃げ,4.2,2,1,夏木立賞(B2),38.5,499(-3),大井,18,中2週,,,0,シニスターミニスター,Lemon Drop Kid,
2,2,ケイアイカペラ,牡5,鷹見陸,大井・米田英世,先行,6.0,3,3,永代橋賞(B2),38.1,530(+7),大井,299,中42週,,Y,0,ビッグアーサー,サウスヴィグラス,
3,3,アッティラ,牡6,中山遥,大井・福永敏,差し,75.4,11,8,キャンサ(B2),40.3,451(-6),大井,17,中1週,,,0,ジャスタウェイ,キンシャサノキセキ,
4,4,サウンドバッハ,牡4,新原周,大井・立花伸,差し,87.7,12,11,夏木立賞(B2),41.0,498(-5),大井,18,中2週,,,0,モーニン,フジキセキ,
5,4,コスモソンジュ,牡5,小野俊,大井・宗形竹見,先行,50.3,9,6,ゲンマ賞(B2),37.8,448(-4),大井,21,中2週,,,0,ロージズインメイ,マイネルラヴ,
6,5,アイズ,牡5,吉井章,大井・月岡健二,差し,48.7,8,12,ゲンマ賞(B2),38.2,510(+3),大井,21,中2週,,,0,モーニン,マンハッタンカフェ,
7,5,キエティスム,牡4,安藤洋,大井・田中正人,先行,29.6,7,13,ゲンマ賞(B2),39.1,467(-3),大井,21,中2週,,,0,ダノンレジェンド,ローマンエンパイア,
8,6,ジューンドラゴン,牡4,達城龍,大井・鈴木啓之,先行,7.2,4,4,ゲンマ賞(B2),38.8,454(-3),大井,21,中2週,,,0,トランセンド,ネオユニヴァース,
9,6,ロンギングナイス,牡6,木澤奨,大井・的場直之,先行,11.8,5,2,ゲンマ賞(B2),38.2,489(+2),大井,21,中2週,,,0,バンブーエール,シンボリクリスエス,
10,7,スタードラマー,牡6,西優哉,大井・須田和伸,差し,218.6,13,9,スポーツ(B1),37.6,461(-10),大井,17,中1週,,,0,フェノーメノ,スウェプトオーヴァーボード,
11,7,アジアジェニファー,牝5,藤田凌,大井・阪本一栄,差し,57.5,10,10,キャンサ(B2),41.0,470(-3),大井,17,中1週,,,0,アジアエクスプレス,ハービンジャー,
12,8,リトルビッグホーン,セ5,御神本,大井・渡辺和雄,差し,2.3,1,2,ジン・ト(B2),37.3,448(-1),大井,39,中5週,,,0,キンシャサノキセキ,シングスピール,
13,8,セントラルガバナー,セ5,矢野貴,大井・田中正人,差し,13.3,6,4,マリーゴ(B1B2),38.5,480(-3),船橋,24,中2週,,,0,ヘニーヒューズ,プリサイスエンド,
