着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,ペルセイズ,セ5,56.0,達城龍次,1:26.7,,5,11.9,37.9,大井 市村誠,512(0)
2,3,3,コスモトロイメル,牝4,53.0,☆中山遥人,1:27.2,2.1/2,6,13.2,37.9,大井 宗形竹見,465(-4)
3,5,5,ランニングビーチ,牡3,55.0,矢野貴之,1:27.6,2,1,2.1,38.8,大井 福田真広,481(+13)
4,5,6,ワクシングムーン,牡4,56.0,本橋孝太,1:27.8,1.1/4,3,6.6,38.3,大井 荒山勝徳,503(-4)
5,8,11,パレスゴールド,牡4,56.0,野畑凌,1:27.9,クビ,9,60.8,38.8,大井 蛯名雄太,514(-6)
6,1,1,コスモブライヤー,牡7,56.0,鷹見陸,1:27.9,クビ,10,92.0,38.6,大井 栗田裕光,507(-6)
7,7,10,ジーベンファルベン,セ4,56.0,F.ゴン,1:28.0,1/2,2,4.2,39.3,大井 真島大輔,470(+5)
8,7,9,プロローク,牡3,55.0,新原周馬,1:28.1,クビ,4,7.6,38.0,大井 澤佳宏,468(-3)
9,6,7,ゼイトク,牡5,56.0,笹川翼,1:28.2,3/4,8,33.2,38.7,大井 上杉昌宏,483(+8)
10,2,2,フェレザ,牝5,54.0,吉井章,1:29.2,5,7,20.3,40.0,大井 月岡健二,474(-5)
11,8,12,キャップ,セ7,56.0,櫻井光輔,1:29.3,クビ,11,197.1,38.8,大井 穂刈隆志,475(+8)
12,4,4,ライブリームーラン,牝6,51.0,▲西優哉,1:29.4,1/2,12,289.3,39.3,大井 藤田輝信,554(-4)
