券種,組み合わせ,配当,人気
単勝,11,1560,7
複勝,11,480,7
複勝,5,310,5
複勝,7,200,4
枠連,4-7,1730,8
馬連,5-11,4960,22
ワイド,5-11,1700,22
ワイド,7-11,990,12
ワイド,5-7,820,9
馬単,11-5,13150,51
3連複,5-7-11,8690,33
3連単,11-5-7,91830,315
