コーナー,通過順
2コーナー,"(2,4,8),(11,13),7,10,(1,12),9,(3,14),5,6"
3コーナー,"(2,4),(13,8)-11,10,12,(7,9)-(1,14),3,5,6"
4コーナー,"(2,4),(13,8)-(11,10)-7,12,9,(14,6),(1,3,5)"
