着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ドラゴンウェルズ,牡4,56.0,戸崎圭太,1:10.7,,2,4.0,36.5,栗東 藤原英昭,481(-1)
2,2,3,ティントレット,牡5,56.0,石川倭,1:10.9,1.1/4,8,27.5,36.4,大井 荒山勝徳,499(-7)
3,6,11,ヤマニンアルリフラ,牡5,56.0,團野大成,1:11.4,2.1/2,6,17.8,36.3,栗東 斉藤崇史,495(+1)
4,3,4,ヤマニンチェルキ,牡4,57.0,岩田望来,1:11.4,クビ,1,2.5,36.6,栗東 中村直也,533(前計不)
5,7,13,ママコチャ,牝7,56.0,川田将雅,1:11.5,クビ,3,4.2,36.7,栗東 池江泰寿,493(+1)
6,4,6,チカッパ,牡5,57.0,矢野貴之,1:11.6,3/4,7,25.7,36.3,大井 佐宗応和,510(+2)
7,5,8,ファーンヒル,牡7,58.0,笹川翼,1:12.0,2,4,8.0,37.6,大井 荒山勝徳,488(0)
8,5,9,イグザルト,牡7,56.0,御神本訓,1:12.2,1,9,94.8,36.3,大井 荒山勝徳,507(+1)
9,8,14,ハッピーマン,牡4,56.0,坂井瑠星,1:12.2,アタマ,5,11.2,36.9,栗東 寺島良,471(+1)
10,7,12,ザイデルバスト,牡5,56.0,本橋孝太,1:12.2,アタマ,13,430.4,36.6,船橋 川島正一,461(+1)
11,3,5,ドリームビリーバー,牡7,56.0,藤田凌,1:12.2,ハナ,14,474.2,36.6,大井 阪本一栄,476(-2)
12,4,7,ギガース,セ5,56.0,本田正重,1:12.2,アタマ,11,140.6,36.4,船橋 佐藤裕太,507(-3)
13,6,10,エンテレケイア,牡8,56.0,吉原寛人,1:12.7,2.1/2,10,105.2,37.9,浦和 小久保智,526(-1)
14,8,15,シアージスト,牡7,56.0,西啓太,1:15.0,大,12,398.6,39.8,大井 坂井英光,566(-10)
除外,2,2,マックス,セ9,56.0,野畑凌,,,,,,大井 福永敏,
