券種,組み合わせ,配当,人気
単勝,11,280,2
複勝,11,180,2
複勝,7,360,5
複勝,3,510,7
枠連,6-8,1390,6
馬連,7-11,2900,9
ワイド,7-11,730,8
ワイド,3-11,910,9
ワイド,3-7,3010,25
馬単,11-7,4010,15
3連複,3-7-11,10920,30
3連単,11-7-3,36230,104
