着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,プレストステラ,牡6,56.0,本橋孝太,1:26.5,,1,2.5,37.4,大井 鷹見浩,496(-1)
2,6,9,イルヴェント,牡7,56.0,達城龍次,1:27.1,3,7,22.9,37.2,大井 荒井朋弘,535(-1)
3,2,2,トゥースパークル,牡8,56.0,吉原寛人,1:27.1,アタマ,2,3.8,37.6,大井 藤田輝信,502(-6)
4,6,8,ランベリー,牝4,54.0,和田譲治,1:27.3,1,5,13.8,38.3,大井 赤嶺亮,424(0)
5,1,1,メンタイマヨ,牡7,56.0,新原周馬,1:27.4,1/2,9,28.4,38.1,川崎 林隆之,492(-3)
6,8,13,フェルディナンド,牝5,54.0,安藤洋一,1:27.6,1,6,22.0,37.9,大井 藤田輝信,497(-5)
7,7,11,カナウ,牡6,56.0,鷹見陸,1:27.6,ハナ,4,9.6,38.3,大井 渡辺和雄,527(+6)
8,7,10,サッキーミツグ,牡5,56.0,高橋昭平,1:27.6,ハナ,8,26.3,38.8,大井 立花伸,473(+4)
9,4,4,ゴッドセンド,牡6,56.0,野畑凌,1:28.2,3,10,52.3,39.4,大井 藤田輝信,490(-6)
10,3,3,ゴールドジャッジ,牡7,56.0,矢野貴之,1:28.2,アタマ,3,4.5,38.9,大井 立花伸,510(+2)
11,4,5,ダイバリオン,牡7,56.0,岡村健司,1:29.3,5,13,217.0,39.0,大井 嶋田幸晴,469(0)
12,5,7,キタノブレイド,牡7,56.0,佐野遥久,1:31.3,10,12,211.4,41.9,大井 高岩孝敏,470(+3)
13,5,6,ロアリングルックス,牡6,56.0,櫻井光輔,1:33.1,9,11,144.8,44.3,大井 堀江仁,487(-8)
