馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ラテラルシンキング,牡4,,美浦・黒岩,差し,19.2,7,3,3歳以上1勝クラス,34.4,432(+6),中京,78,中10週,Y,,3,ハービンジャー,ディープインパクト,,
2,1,ダノンフレア,牝4,,美浦・萩原,差し,48.5,8,1,3歳未勝利,37.7,456(0),中山,329,中46週,Y,Y,2,ロードカナロア,ディープインパクト,,
3,2,ホワイトターフ,牝5,永野,美浦・清水英,差し,225.9,13,4,アルビレオ,37.8,464(+8),門別,256,中36週,,Y,1,ゴールドシップ,クロフネ,,
4,2,ホウオウムサシ,牡4,ムルザ,美浦・蛯名正,差し,1.8,1,2,4歳以上1勝クラス,33.1,450(-2),東京,22,中2週,Y,,3,ドゥラメンテ,ホワイトマズル,,
5,3,シウン,牝5,小林勝,美浦・矢野,差し,224.2,12,11,3歳以上1勝クラス,34.7,482(0),中京,70,中9週,Y,,3,モーリス,Dushyantor,,
6,3,レシプロシティ,牝4,岩田望,美浦・田村,差し,14.4,6,4,4歳以上1勝クラス,33.5,454(0),東京,22,中2週,Y,,3,キズナ,Sahm,,
7,4,ロードプレイヤー,牡4,田辺,美浦・尾形,差し,7.8,4,9,3歳以上1勝クラス,35.4,452(-4),中山,162,中22週,Y,,3,グレーターロンドン,タニノギムレット,,
8,4,ライツオブキングス,牡4,西村淳,美浦・鹿戸,,7.4,3,5,3歳以上1勝クラス,34.9,502(-2),中京,70,中9週,Y,,3,エピファネイア,キングカメハメハ,,
9,5,アルゲンテウス,セ5,菅原明,美浦・小島,差し,84.6,10,10,3歳以上1勝クラス,34.0,470(-16),東京,252,中35週,Y,Y,3,シルバーステート,チチカステナンゴ,,
10,5,ルークスヘリオス,牡5,木幡巧,美浦・中川,差し,336.1,14,14,3歳以上1勝クラス,36.4,504(+28),札幌,533,中75週,Y,Y,3,エイシンフラッシュ,ジャングルポケット,,
11,6,エンライトメント,牡4,内田博,美浦・斎藤誠,差し,389.4,15,11,,38.9,496(+12),福島,99,中13週,Y,,3,ゴールドシップ,ゼンノエルシド,,
12,6,デオヴォレンティ,牝4,柴田大,美浦・蛯名利,差し,163.2,11,1,3歳未勝利,33.8,450(+12),新潟,204,中28週,Y,Y,2,ダノンバラード,フサイチコンコルド,,
13,7,ゴールドシーン,セ4,戸崎圭,美浦・林,先行,13.2,5,6,3歳以上1勝クラス,34.7,464(+4),東京,92,中12週,Y,,3,エピファネイア,ダイワメジャー,,
14,7,ウイニングライブ,牡4,伊藤,美浦・金成,差し,428.8,16,10,,36.5,448(+16),新潟,120,中16週,Y,,3,ハービンジャー,ディープインパクト,,B
15,8,ガールズレジェンド,牝4,松山,美浦・金成,先行,60.2,9,10,3歳以上1勝クラス,36.5,462(+12),中京,70,中9週,Y,,3,ロードカナロア,アグネスデジタル,,
16,8,テンペスト,牝4,ルメー,美浦・国枝,先行,5.3,2,1,3歳未勝利,34.3,438(-12),新潟,183,中25週,Y,Y,3,ロードカナロア,スペシャルウィーク,,
