馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サクセスバラード,牡5,上野,美浦・竹内,差し,30.2,8,9,障害3歳以上未勝利,14.0,460(-6),中山,28,中3週,Y,,3,ダノンバラード,アグネスデジタル,,
2,2,ケイアイプロキオン,牡4,石神深,美浦・和田郎,差し,65.6,9,12,3歳未勝利,36.2,480(0),札幌,169,中23週,Y,,3,デクラレーションオブウォー,ダノンシャンティ,,
3,3,トーセンニック,牡7,江田勇,美浦・田村,先行,102.9,12,11,,37.8,474(+10),中山,119,中16週,Y,,3,トーセンファントム,メイショウサムソン,,
4,4,タプファーアイ,セ4,黒岩,栗東・四位,先行,82.2,11,7,3歳未勝利,40.2,472(+4),小倉,175,中24週,Y,,3,エピファネイア,フジキセキ,,
5,5,タイセイシェダル,牡7,難波,栗東・高橋忠,,7.6,3,6,障害3歳以上未勝利,13.5,472(+8),新潟,77,中10週,Y,,3,マクフィ,キングカメハメハ,,
6,5,メイショウコホク,セ8,小坂,栗東・藤沢,先行,20.2,5,4,障害3歳以上未勝利,13.9,512(+6),京都,21,中2週,Y,,3,ダイワメジャー,Kris S.,,
7,6,スマートルミエール,牡8,五十嵐,美浦・高橋文,,4.2,2,2,障害3歳以上未勝利,13.5,452(+10),中京,112,中15週,Y,,3,ディープインパクト,ストラヴィンスキー,,
8,6,フリーダムレイン,牡4,中村,栗東・高橋一,,24.4,6,9,3歳以上1勝クラス,39.6,486(+10),新潟,92,中12週,Y,,3,ミッキーアイル,Acatenango,,
9,7,タマモエース,牡6,小野寺,栗東・宮地,差し,15.8,4,5,障害3歳以上未勝利,13.8,490(+10),東京,210,中29週,Y,Y,3,ワールドエース,サウスヴィグラス,,
10,7,スズノイナズマ,セ7,大江圭,美浦・深山,先行,27.5,7,8,障害3歳以上未勝利,13.9,476(-6),中山,35,中4週,Y,,3,リーチザクラウン,アグネスタキオン,,
11,8,ワープエンジン,牝4,草野,美浦・松永康,先行,70.9,10,16,3歳以上1勝クラス,39.4,480(-4),京都,29,中3週,Y,,3,アドミラブル,ホワイトマズル,,
12,8,アメリカンピース,セ7,小牧加,栗東・音無,先行,1.6,1,2,障害3歳以上未勝利,13.8,460(+8),京都,21,中2週,Y,,3,Tapit,Ghostzapper,,
