コーナー,通過順
1コーナー,"1,13,10(3,6)7-11(4,14)9,2(5,8)-12"
2コーナー,"1,13,10(3,6)7(4,11)14(2,9)(5,8)-12"
3コーナー,"(*1,13)10(3,6,7,14)(4,11,9,8)(2,5)-12"
4コーナー,"1(3,13,10)14(4,7,8)11(6,9)(2,5)12"
