着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,メイショウカシワデ,牡5,57.0,松本,1:45.1,,2,5.1,37.2,栗東角田,452(-12)
2,6,11,レッドライトニング,牡5,56.0,長浜,1:45.2,1/2,6,12.0,37.9,美浦浅利,486(-6)
3,2,3,ホウショウマリス,牝4,54.0,鷲頭,1:45.4,1.1/2,4,7.4,37.8,栗東井上,458(-4)
4,6,10,ライフゲート,セ4,56.0,丹内,1:45.6,1,5,7.8,37.5,美浦伊藤圭,510(-2)
5,7,13,ラマンシュ,牡4,56.0,斎藤,1:46.0,2.1/2,1,5.0,37.7,栗東杉山佳,416(-4)
6,4,7,シーニックビュー,牡5,56.0,荻野極,1:46.1,1/2,11,24.7,38.3,美浦金成,512(-10)
7,4,6,アイファーグローブ,牡7,55.0,藤懸,1:46.4,2,8,16.4,37.7,美浦蛯名利,478(-12)
8,3,5,オコタンペ,牡5,55.0,田山,1:46.4,ハナ,10,23.4,38.1,栗東須貝,498(-4)
9,8,15,レーヴブリリアント,牡4,56.0,舟山,1:46.4,アタマ,7,14.0,38.3,美浦田中博,450(-4)
10,1,1,ヒストリアイ,セ5,54.0,丸田,1:46.4,ハナ,14,50.4,38.0,栗東橋田,550(-4)
11,3,4,サンドオブエテル,セ5,54.0,菊沢,1:46.9,3,13,36.2,38.9,美浦蛯名正,464(-26)
12,5,9,ファイントパーズ,牝5,51.0,遠藤,1:47.1,1,15,81.9,38.6,美浦鈴木伸,476(-1)
13,8,14,ステラスプレンダー,牝5,52.0,亀田,1:47.3,1.1/2,12,25.0,39.6,栗東石坂,456(+4)
14,2,2,モレポブラーノ,牡4,56.0,小沢,1:47.4,1/2,3,7.0,39.2,栗東庄野,544(-2)
15,7,12,クリノキングマン,牡5,55.0,小崎,1:47.7,1.3/4,9,18.2,40.1,栗東高橋康,502(-2)
