着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,ゴールデンスナップ,牝3,53.0,浜中,2:40.8,,4,5.8,35.2,栗東田中克,458(+4)
2,2,2,タナサンブラック,牡3,55.0,武豊,2:40.8,1/2,2,3.9,35.6,美浦伊坂,498(-2)
3,4,5,ステラポイント,牝3,53.0,鮫島駿,2:41.3,3,5,11.0,35.5,栗東杉山晴,440(+4)
4,4,6,ウインルーティン,牡3,55.0,横山和,2:41.3,クビ,1,3.9,35.0,栗東長谷川,456(-6)
5,6,10,メイショウウネビ,牡4,58.0,小沢,2:41.5,1.1/4,7,20.3,35.9,栗東本田,488(+2)
6,8,14,マケルナマサムネ,牡5,58.0,吉田隼,2:41.6,クビ,8,25.2,35.5,栗東杉山佳,458(-2)
7,6,9,サツキハピネス,牝5,56.0,古川吉,2:41.7,1/2,11,131.1,35.2,美浦土田,460(-2)
8,1,1,ギンノサジ,牝5,56.0,佐々木,2:41.8,1/2,9,28.7,35.8,美浦松永康,486(+2)
9,5,8,ウェイビー,牝3,53.0,横山武,2:42.0,1.1/2,3,4.1,37.0,栗東西村,510(0)
10,7,11,ジェニーアムレット,牝5,56.0,北村友,2:42.2,1,12,134.8,36.2,栗東池添,454(-8)
11,5,7,ノートルプロメス,牡4,58.0,池添,2:43.0,5,10,29.0,36.8,栗東四位,500(+6)
12,7,12,コルデアニル,牝3,53.0,丹内,2:43.5,3,6,19.0,38.0,美浦金成,470(+2)
13,3,3,フェニックスループ,牡4,58.0,富田,2:45.0,9,14,206.6,39.0,栗東平田,462(0)
14,3,4,サドル,牡4,58.0,斎藤,2:48.5,大,13,168.3,42.6,栗東庄野,508(+6)
