券種,組み合わせ,配当,人気
単勝,3,800,5
複勝,3,250,5
複勝,8,260,6
複勝,5,170,2
枠連,3-6,3480,14
馬連,3-8,4700,18
ワイド,3-8,1420,19
ワイド,3-5,620,6
ワイド,5-8,840,8
馬単,3-8,8390,33
3連複,3-5-8,5550,20
3連単,3-8-5,37490,128
