券種,組み合わせ,配当,人気
単勝,2,170,1
複勝,2,110,1
複勝,6,150,4
複勝,4,380,6
馬連,2-6,380,2
ワイド,2-6,190,2
ワイド,2-4,800,10
ワイド,4-6,1290,12
馬単,2-6,510,1
3連複,2-4-6,1660,7
3連単,2-6-4,4470,17
