馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サルサロッサ,牝6,土田,美浦・高柳瑞,差し,72.3,10,5,,14.0,452(-4),京都,28,中3週,Y,,3,エスケンデレヤ,マンハッタンカフェ,,
2,2,マイネルヴァッサー,牡1,草野,美浦・土田,差し,111.6,13,10,,13.9,424(-16),東京,49,中6週,Y,,3,ステイゴールド,メジロブライト,,
3,3,ジーティーオウジャ,セ4,水沼,美浦・石栗,差し,9.6,4,1,障害3歳以上未勝利,13.4,512(-14),東京,40,中5週,Y,,3,ルーラーシップ,シンボリクリスエス,,
4,3,エンデュミオン,牡8,鷲頭,栗東・清水久,先行,6.6,2,9,,13.5,462(-10),新潟,84,中11週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,,
5,4,スコラーリ,牡6,,美浦・萩原,逃げ,8.7,3,8,,13.2,480(-6),新潟,98,中13週,Y,,3,トゥザワールド,サウスヴィグラス,,
6,4,ネロコルヴィーノ,牡4,小坂,栗東・辻野,先行,10.9,5,1,障害3歳以上未勝利,13.7,510(0),中山,77,中10週,Y,,3,スワーヴリチャード,ヴィクトワールピサ,,
7,5,メイショウウネビ,牡6,難波,栗東・本田,先行,19.3,6,1,障害3歳以上未勝利,13.7,498(-12),京都,21,中2週,Y,,3,メイショウサムソン,キングカメハメハ,,
8,5,シホノスペランツァ,牡6,高田,栗東・寺島,先行,1.7,1,1,,13.6,478(0),福島,126,中17週,Y,,3,ブラックタイド,シンボリクリスエス,,
9,6,ローンウルフ,牡4,大江圭,美浦・武市,,88.0,12,1,障害3歳以上未勝利,13.3,496(+6),福島,13,中1週,Y,,3,リアルインパクト,Mineshaft,,
10,6,パープルアドミラル,牡5,金子,美浦・堀内,差し,58.1,9,11,,14.0,440(-6),東京,49,中6週,Y,,3,シビルウォー,マンハッタンカフェ,,
11,7,テイエムエメラルド,牝7,小野寺,栗東・小椋,先行,22.4,8,3,,13.7,460(-2),京都,42,中5週,Y,,3,ロードカナロア,ダンスインザダーク,,
12,7,メイショウカズサ,牡8,中村,栗東・安達,差し,177.4,14,11,,13.7,476(0),新潟,84,中11週,Y,,3,カジノドライヴ,コロナドズクエスト,,
13,8,ワールドスケール,牡8,黒岩,栗東・加藤公,差し,79.5,11,5,,13.8,486(+2),京都,42,中5週,Y,,3,ワールドエース,アグネスデジタル,,
14,8,アメリカンピース,セ7,森一,栗東・東田,逃げ,20.0,7,1,障害3歳以上未勝利,13.2,452(-8),中京,90,中12週,Y,,3,Tapit,Ghostzapper,,
