コーナー,通過順
1コーナー,"4,8(1,7)3(5,2,10)-6,9"
2コーナー,"4,8(1,3,7)(5,10)(2,6)9"
3コーナー,"4-8(3,7)(5,9)1(2,10)6"
4コーナー,"4-8(7,9)3-5(2,10)-6-1"
