馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワールドタキオン,牡7,丹内,美浦・斎藤誠,先行,129.2,13,13,,39.1,504(0),札幌,42,中5週,Y,,3,アジアエクスプレス,フサイチコンコルド,
2,2,ノーブルゲイル,牡4,木幡巧,美浦・中川,先行,46.3,9,1,,38.1,486(+4),福島,69,中9週,Y,,3,ロージズインメイ,ファスリエフ,
3,2,カンピオーネ,牡6,横山和,美浦・栗田,差し,63.2,10,8,,36.6,516(+4),函館,63,中8週,Y,,3,ヘニーヒューズ,ダンシングブレーヴ,
4,3,ジャスパーロブスト,セ4,丸山,栗東・森秀,,4.9,3,1,,37.8,504(+4),新潟,28,中3週,Y,,3,Khozan,Marciano,
5,3,キョウエイブリッサ,牡5,,美浦・武市,先行,19.3,6,14,,33.5,486(-4),新潟,55,中7週,Y,,3,グレーターロンドン,ルーラーシップ,
6,4,ヒューゴ,牡5,石川,美浦・加藤征,差し,221.0,14,11,,37.7,456(0),新潟,28,中3週,Y,,3,コパノリッキー,ウォーエンブレム,
7,4,ゼットリアン,牡5,戸崎圭,栗東・吉田,差し,8.3,4,2,,36.7,448(+6),中京,48,中6週,Y,,3,モーリス,ネオユニヴァース,
8,5,キタノリューオー,牡7,横山琉,美浦・萱野,差し,114.2,12,5,,37.1,472(0),福島,76,中10週,Y,,3,ジョーカプチーノ,ブライアンズタイム,
9,5,フタイテンロック,牡6,内田博,美浦・佐藤吉,差し,88.8,11,4,,37.2,494(+12),中京,48,中6週,Y,,3,トーセンジョーダン,ダンスインザダーク,
10,6,ハビレ,牡4,モレイ,美浦・武井,差し,4.1,2,5,,36.5,506(-6),函館,63,中8週,Y,,3,ヘニーヒューズ,ブラックタイド,
11,6,ムルソー,牡4,ルメー,栗東・池江,逃げ,2.5,1,4,,38.6,508(+2),中山,195,中27週,Y,Y,3,レイデオロ,エンパイアメーカー,
12,7,サンマルパトロール,牡5,石橋脩,栗東・大橋,差し,305.5,15,13,,38.6,484(-8),中京,21,中2週,Y,,3,ビーチパトロール,ゴールドアリュール,
13,7,マンマリアーレ,牝5,荻野極,美浦・高木,先行,22.3,7,4,,39.9,474(-2),門別,23,中2週,,,2,ゴールドシップ,Bernardini,
14,8,ブレイクフォース,牡6,菅原明,美浦・中舘,追込,12.2,5,6,,37.7,484(-6),新潟,28,中3週,Y,,3,アジアエクスプレス,サンデーサイレンス,
15,8,アピーリングルック,牝4,佐々木,美浦・辻,先行,22.9,8,8,,38.2,478(-4),福島,76,中10週,Y,,3,パイロ,ワイルドラッシュ,
