着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ホウオウビスケッツ,牡3,56.0,横山和,1:59.3,,7,26.5,34.3,美浦奥村武,496(+8)
2,4,4,サスツルギ,牡3,56.0,ルメー,1:59.6,1.1/2,2,4.1,33.6,美浦木村,490(+8)
3,7,7,マキシ,牡3,56.0,バシュ,1:59.7,1/2,4,7.4,34.6,栗東辻野,488(-10)
4,1,1,ジェモロジー,牝3,54.0,戸崎圭,1:59.8,1,3,4.2,34.5,栗東橋口,482(0)
5,8,10,ジェイパームス,牡3,56.0,モレイ,2:00.0,1.1/4,1,3.1,34.4,美浦堀,496(+2)
6,7,8,マイネルビジョン,牡3,56.0,柴田大,2:00.5,2.1/2,10,99.5,34.9,美浦高木,458(0)
7,3,3,ニシノプロポーズ,牡3,56.0,三浦,2:00.8,1.3/4,5,8.1,35.1,美浦松山,482(-10)
8,5,5,ルーチェロッサ,牝3,54.0,横山琉,2:01.0,1.1/2,9,97.0,35.3,美浦相沢,454(0)
9,2,2,シリアルノヴェル,牡3,56.0,横山武,2:01.2,1.1/4,8,29.8,35.8,美浦伊藤圭,472(-4)
10,8,9,アップトゥミー,牝3,54.0,田辺,2:01.5,1.3/4,6,9.6,36.0,美浦国枝,482(-2)
