馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウリズンベー,牡3,横山武,美浦・萩原,差し,10.3,6,1,3歳未勝利,39.0,468(-2),中山,78,中10週,Y,,3,ルヴァンスレーヴ,キングカメハメハ,,
2,1,アレンスター,牡3,三浦,栗東・庄野,先行,3.1,1,2,3歳1勝クラス,37.6,496(+6),京都,49,中6週,Y,,2,リオンディーズ,Candy Ride,,
3,2,テンカムテキ,牡3,丹内,美浦・林,先行,5.0,3,3,3歳1勝クラス,39.7,502(-2),中山,22,中2週,Y,,3,ナダル,サウスヴィグラス,,
4,2,プレイメイカー,牝3,小林美,美浦・栗田,,40.0,8,1,3歳未勝利,40.5,456(-2),中山,70,中9週,Y,,3,ベンバトル,ダイワメジャー,,
5,3,ライフイズ,牝3,石橋脩,美浦・鈴木慎,先行,265.3,16,1,アクアマリ,38.9,408(-4),川崎,32,中4週,,,2,ガルボ,サウスヴィグラス,,
6,3,ケイツーリーブル,牝3,津村,美浦・千葉,差し,25.2,7,4,,37.9,442(+3),大井,46,中6週,,,2,ジャスタウェイ,クロフネ,,
7,4,リヒトミューレ,牡3,小沢,栗東・中村,先行,8.7,5,2,3歳1勝クラス,37.6,502(-8),中京,22,中2週,Y,,3,ポエティックフレア,アグネスタキオン,,
8,4,ジオストラテジー,牡3,木幡巧,美浦・牧,先行,76.9,15,1,3歳未勝利,39.6,512(+4),中山,29,中3週,Y,,3,デクラレーションオブウォー,ファルブラヴ,,B
9,5,ピースサイン,牡3,佐々木,美浦・浅利,先行,52.5,13,10,3歳1勝クラス,37.4,456(+6),東京,64,中8週,Y,,3,ポエティックフレア,Le Havre,,
10,5,エクセルクラウン,牡3,横山和,美浦・菊沢,先行,76.1,14,1,3歳未勝利,38.1,482(-4),東京,49,中6週,Y,,2,サトノアラジン,Super Saver,,
11,6,エムノビアンカ,牝3,長浜,美浦・古賀慎,差し,50.0,12,1,3歳未勝利,36.9,516(+4),東京,43,中5週,Y,,2,マクフィ,ローエングリン,,
12,6,タイセイエムロード,牡3,石田,美浦・新開,先行,44.8,10,9,,41.0,466(+4),中山,85,中11週,Y,,2,ゴールドドリーム,キングカメハメハ,,
13,7,マーゴットサンズ,牝3,菊沢,美浦・伊坂,先行,7.9,4,7,2歳1勝クラス,38.8,480(+22),中山,112,中15週,Y,,3,ミスチヴィアスアレックス,ゴールドアリュール,,
14,7,ガンダ,牡3,横山琉,美浦・斎藤誠,逃げ,5.0,2,4,3歳1勝クラス,40.2,496(+2),中山,22,中2週,Y,,3,ホッコータルマエ,オルフェーヴル,,
15,8,クイーンズドリーム,牝3,小崎,栗東・大久保,差し,48.8,11,5,3歳1勝クラス,39.0,496(-12),阪神,28,中3週,Y,,3,クリソベリル,タートルボウル,,
16,8,ジェイエルモーダル,牡3,田辺,美浦・松尾,差し,44.0,9,1,3歳未勝利,39.3,456(0),中山,83,中11週,Y,,3,デクラレーションオブウォー,ヨハネスブルグ,,
