馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スペルキャスター B,牝6,小林凌,美浦・蛯名利,先行,197.4,16,5,,33.0,484(+6),新潟,20,中2週,Y,,3,ロードカナロア,ゴールドアリュール,
2,1,パルティクラール B,牝6,西塚,栗東・牧浦,差し,13.7,6,2,,34.5,524(-2),中京,63,中8週,Y,,3,ヴィクトワールピサ,Holy Roman Emperor,
3,2,ライクアフラワー,牡6,上里,美浦・松永康,差し,63.9,13,8,,33.8,502(-12),中山,138,中19週,Y,,3,アメリカンペイトリオット,ステイゴールド,
4,2,ヴァンヴィーヴ,牡5,舟山,栗東・牧浦,差し,3.1,1,2,,33.7,514(0),福島,28,中3週,Y,,3,ダイワメジャー,Holy Roman Emperor,
5,3,イグニション B,牡6,川須,栗東・畑端,差し,45.9,11,6,,34.9,464(+6),小倉,83,中11週,Y,,3,スノードラゴン,ダンスインザダーク,
6,3,ブルボンクイーン B,牝5,松本,栗東・角田,,25.9,9,3,,34.0,490(0),京都,20,中2週,Y,,3,キズナ,ボストンハーバー,
7,4,マリノトニトゥルス,牝4,丸山,美浦・武市,先行,10.2,5,5,4歳以上2勝クラス,34.9,472(-2),中山,55,中7週,Y,,3,サンダースノー,キングカメハメハ,
8,4,メイショウミリオレ,牝5,永島,栗東・藤岡健,追込,17.3,7,5,,32.9,490(-2),京都,20,中2週,Y,,3,ルーラーシップ,ディープインパクト,
9,5,ヒーローインチーフ,セ5,富田,栗東・吉田,差し,8.4,4,13,,34.2,448(+2),小倉,83,中11週,Y,,3,ディスクリートキャット,タニノギムレット,
10,5,フォティック,牡6,吉田隼,栗東・飯田,差し,19.2,8,5,,34.3,478(+4),小倉,83,中11週,Y,,3,エイシンヒカリ,ジャングルポケット,
11,6,ラトルシェ,牝4,杉原,美浦・菊川,差し,118.2,14,4,,32.5,468(-2),新潟,20,中2週,Y,,3,ミッキーアイル,Storm Cat,
12,6,バシレウスシチー,牡7,柴田裕,栗東・岡田,先行,29.7,10,4,,33.6,456(-2),京都,20,中2週,Y,,3,ビッグアーサー,ディープインパクト,
13,7,ハニーローリエ,牝4,菊沢,美浦・小手川,先行,4.4,2,2,,32.1,476(+4),新潟,20,中2週,Y,,3,ルーラーシップ,ステイゴールド,
14,7,タマカヅラ,牝4,小林美,美浦・斎藤誠,先行,62.1,12,13,,35.3,430(+6),福島,42,中5週,Y,,3,フィエールマン,ダイワメジャー,
15,8,ビービーエフォート,牝4,丹内,美浦・高柳瑞,差し,5.9,3,2,4歳以上2勝クラス,34.0,428(+6),中山,55,中7週,Y,,3,グレーターロンドン,シンボリクリスエス,
16,8,レッドセニョール B,牡5,横山琉,美浦・矢嶋,先行,192.9,15,8,4歳以上2勝クラス,34.2,500(+10),阪神,49,中6週,Y,,2,リアルインパクト,Medaglia d'Oro,
