券種,組み合わせ,配当,人気
単勝,3,460,3
複勝,3,190,2
複勝,1,600,10
複勝,4,310,6
枠連,1-3,4870,17
馬連,1-3,6870,28
ワイド,1-3,1890,24
ワイド,3-4,730,4
ワイド,1-4,3630,43
馬単,3-1,11300,45
3連複,1-3-4,19680,71
3連単,3-1-4,83080,299
