券種,組み合わせ,配当,人気
単勝,3,140,1
複勝,3,110,1
複勝,10,130,2
複勝,5,170,3
枠連,3-7,270,1
馬連,3-10,300,1
ワイド,3-10,180,1
ワイド,3-5,270,2
ワイド,5-10,450,7
馬単,3-10,460,1
3連複,3-5-10,830,2
3連単,3-10-5,2090,2
