着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,オーサムストローク,牡3,55.0,横山武,1:28.0,,2,4.2,34.8,美浦伊藤圭,440(+4)
2,3,3,ステラバルセロナ,牝4,56.0,藤岡佑,1:28.2,3/4,7,11.6,34.5,美浦菊川,422(-2)
3,2,2,メタルスピード,牡4,58.0,斎藤,1:28.2,クビ,3,4.8,35.1,美浦斎藤誠,512(+8)
4,8,12,ウインレイアー,牝4,56.0,佐々木,1:28.2,クビ,4,6.7,35.2,美浦和田雄,450(-4)
5,5,5,バニシングポイント,セ6,58.0,浜中,1:28.3,1/2,5,7.7,34.7,美浦古賀,492(+4)
6,1,1,ミスヨコハマ,牝4,56.0,菱田,1:28.4,3/4,8,27.1,35.0,美浦斎藤誠,474(-2)
7,6,7,アスクエピソード,牡4,58.0,武豊,1:28.5,クビ,9,35.7,34.7,栗東藤原,462(0)
8,6,8,デビッドテソーロ,牡3,55.0,高杉,1:28.6,3/4,12,107.5,35.2,美浦小手川,468(+4)
9,7,10,コスモディナー,牝3,53.0,丹内,1:28.6,アタマ,1,4.1,34.6,美浦伊藤伸,462(+4)
10,8,11,レッドバレンティア,牡4,58.0,鮫島駿,1:28.8,1.1/4,6,9.8,35.0,美浦矢嶋,466(+4)
11,4,4,ピースキーパー,牝5,56.0,横山和,1:29.0,1.1/4,11,105.5,35.4,栗東奥村豊,450(-4)
12,5,6,ココリホウオウ,セ6,58.0,永野,1:29.1,1/2,10,66.9,35.7,美浦古賀,484(+18)
