馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジュエリーメモリー,牝2,石神道,美浦・粕谷,,57.6,10,,,,362(0),,,,,,,サトノダイヤモンド,スウェプトオーヴァーボード,,
2,2,ミライヘノブーケ,牝2,柴田大,美浦・伊藤大,,4.8,2,,,,430(0),,,,,,,サートゥルナーリア,ダイワメジャー,,
3,3,ウィルポリス,牝2,岩部,美浦・佐藤吉,,102.3,11,,,,424(0),,,,,,,ゴールドシップ,ロージズインメイ,,
4,4,ユラジスティック,牝2,菅原明,美浦・嘉藤,,5.9,3,,,,420(0),,,,,,,ジャスタウェイ,ステイゴールド,,
5,5,ゴールデンマーチ,牝2,石田,美浦・新開,,43.0,9,,,,398(0),,,,,,,ゴールドシップ,アドマイヤムーン,,
6,5,アルデショワ,牝2,津村,美浦・田中博,,1.7,1,,,,454(0),,,,,,,ブリックスアンドモルタル,ゴールドアリュール,,
7,6,エンジェルスター,牝2,松岡,美浦・伊藤伸,,22.1,6,,,,438(0),,,,,,,ジョーカプチーノ,トーセンホマレボシ,,
8,6,フェスティヴイリス,牝2,藤田菜,美浦・清水英,,33.2,7,,,,394(0),,,,,,,カレンブラックヒル,クロフネ,,
9,7,アミグダラ,牝2,杉原,美浦・岩戸,,12.7,4,,,,430(0),,,,,,,アドマイヤムーン,グラスワンダー,,
10,7,フレンドビーチ,牝2,佐藤,美浦・南田,,42.8,8,,,,418(0),,,,,,,ビーチパトロール,バゴ,,
11,8,ツクバスマイリー,牝2,小林脩,美浦・奥平,,155.9,12,,,,422(0),,,,,,,ゴールドドリーム,アグネスデジタル,,
12,8,カーティブヨーク,牝2,大江比,美浦・武市,,14.4,5,,,,424(0),,,,,,,フォーウィールドライブ,ロードカナロア,,
