券種,組み合わせ,配当,人気
単勝,8,170,1
複勝,8,110,1
複勝,7,450,8
複勝,6,220,4
馬連,7-8,2150,7
ワイド,7-8,790,10
ワイド,6-8,390,4
ワイド,6-7,2760,22
馬単,8-7,2960,11
3連複,6-7-8,5270,17
3連単,8-7-6,16600,52
