券種,組み合わせ,配当,人気
単勝,15,470,3
複勝,15,200,3
複勝,14,640,8
複勝,8,200,4
枠連,7-8,4480,13
馬連,14-15,5540,17
ワイド,14-15,1820,18
ワイド,8-15,460,3
ワイド,8-14,1580,16
馬単,15-14,7810,26
3連複,8-14-15,6780,19
3連単,15-14-8,37470,111
