着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,タイトルホルダー,牡5,59.0,横山和,2:36.8,,2,2.4,36.8,美浦栗田,478(+2)
2,5,6,ボッケリーニ,牡7,58.0,浜中,2:38.1,8,5,17.1,37.0,栗東池江,466(-2)
3,5,5,ディアスティマ,牡6,57.0,北村友,2:38.2,3/4,7,34.4,38.0,栗東高野,492(+6)
4,4,4,ライラック,牝4,54.0,Mデム,2:38.3,3/4,3,5.9,36.9,美浦相沢,434(-4)
5,8,11,マカオンドール,牡5,57.0,戸崎圭,2:38.3,クビ,10,69.2,37.6,栗東今野,500(+12)
6,8,12,ヒートオンビート,牡6,57.0,池添,2:38.7,2.1/2,4,13.0,38.0,栗東友道,486(+6)
7,3,3,キングオブドラゴン,牡6,57.0,松岡,2:39.1,2.1/2,6,34.3,38.7,栗東矢作,508(-4)
8,7,10,マイネルファンロン,牡8,57.0,丹内,2:39.2,1/2,9,63.3,37.7,美浦手塚,492(+2)
9,7,9,アスクビクターモア,牡4,58.0,田辺,2:39.4,3/4,1,2.3,38.2,美浦田村,482(+6)
10,6,8,カントル,牡7,57.0,石橋脩,2:39.8,2.1/2,11,165.9,39.3,栗東藤原,486(0)
11,6,7,アリストテレス,牡6,57.0,菅原明,2:41.0,7,8,63.3,40.0,栗東音無,486(+2)
12,1,1,コトブキテティス,牝6,55.0,柴田善,2:41.3,1.3/4,12,356.3,40.1,美浦田島,446(0)
