券種,組み合わせ,配当,人気
単勝,16,430,1
複勝,16,190,2
複勝,12,770,10
複勝,15,440,7
枠連,6-8,3860,11
馬連,12-16,5380,16
ワイド,12-16,1750,16
ワイド,15-16,1480,13
ワイド,12-15,8640,69
馬単,16-12,8230,24
3連複,12-15-16,29560,80
3連単,16-12-15,122010,319
