券種,組み合わせ,配当,人気
単勝,1,460,2
複勝,1,150,2
複勝,4,220,4
複勝,9,110,1
枠連,1-3,1450,5
馬連,1-4,2760,10
ワイド,1-4,950,12
ワイド,1-9,240,1
ワイド,4-9,450,3
馬単,1-4,4140,14
3連複,1-4-9,1690,2
3連単,1-4-9,12450,32
