馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ハギノアトラス,セ8,菱田,栗東・鮫島,先行,615.3,12,13,,39.4,482(+2),小倉,20,中2週,Y,,3,クロフネ,アドマイヤムーン,
2,2,サクラアリュール,牡9,中井,栗東・村山,差し,97.8,8,6,,37.8,494(+6),京都,69,中9週,Y,,3,ゴールドアリュール,Gulch,
3,3,ヒロイックテイル,セ7,酒井,栗東・本田,先行,236.9,9,9,,38.2,488(-2),阪神,37,中4週,Y,,3,スクリーンヒーロー,Awesome Again,
4,4,メイショウドヒョウ,牡7,太宰,栗東・西園正,先行,530.9,11,16,,41.8,488(-6),小倉,20,中2週,Y,,3,アイルハヴアナザー,サンデーサイレンス,
5,5,テーオーリカード B,牡4,岩田望,栗東・高柳大,,6.0,4,2,,38.2,496(+6),京都,69,中9週,Y,,2,パイロ,ネオユニヴァース,
6,5,ヴィジョンオブラヴ,牡9,川須,美浦・新開,差し,352.9,10,11,,37.5,506(+2),東京,104,中14週,Y,,3,キングヘイロー,ロージズインメイ,
7,6,アスクドゥラメンテ,牡5,川田,栗東・藤原,先行,5.8,3,14,,38.4,548(+6),京都,90,中12週,Y,,3,ドゥラメンテ,Proud Citizen,
8,6,スマートサニー,牡4,団野,栗東・松永昌,,38.1,7,8,,39.1,462(-2),小倉,20,中2週,Y,,3,シニスターミニスター,キングカメハメハ,
9,7,ゼットリアン,牡4,和田竜,栗東・吉田,先行,19.1,6,8,,38.1,440(0),中山,55,中7週,Y,,3,モーリス,ネオユニヴァース,
10,7,ハピ,牡5,松山,栗東・大久保,先行,3.7,2,2,,37.1,484(+4),阪神,37,中4週,Y,,3,キズナ,キングカメハメハ,
11,8,タイセイドレフォン,牡5,,栗東・西村,先行,16.8,5,10,,36.2,502(-2),京都,13,中1週,Y,,3,ドレフォン,トワイニング,
12,8,オーサムリザルト,牝4,武豊,栗東・池江,先行,2.0,1,1,,36.8,490(-4),東京,77,中10週,Y,,3,Justify,Deputy Minister,
