馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タイキインドラ,牡3,北村宏,美浦・大竹,,65.2,12,,,,506(0),,,,,,,サンダースノー,キングヘイロー,,
2,1,オンザスクエア,牝3,横山和,美浦・上原佑,,42.7,9,,,,464(0),,,,,,,Vekoma,Liaison,,
3,2,ロジピエルフ,牡3,内田博,美浦・稲垣,,167.0,14,,,,498(0),,,,,,,ロジユニヴァース,エピファネイア,,
4,2,タケルサバイバル,牡3,高杉,美浦・金成,,22.9,7,,,,512(0),,,,,,,ホッコータルマエ,マンハッタンカフェ,,
5,3,テソリーノ,牡3,戸崎圭,美浦・青木,,6.1,2,,,,564(0),,,,,,,サートゥルナーリア,ダイワメジャー,,
6,3,ナッシングベター,牝3,鮫島駿,美浦・稲垣,,21.1,6,,,,460(0),,,,,,,ジャスタウェイ,ワークフォース,,
7,4,マリノフレイヤ,牝3,大野,美浦・鈴木慎,,198.1,15,,,,434(0),,,,,,,ヴァンセンヌ,ハービンジャー,,
8,4,ザカート,牝3,江田照,美浦・高柳瑞,,29.0,8,,,,456(0),,,,,,,ニューイヤーズデイ,コロナドズクエスト,,
9,5,アーバリアンジム,牡3,横山武,栗東・矢作,,8.7,4,,,,452(0),,,,,,,エピファネイア,キングカメハメハ,,
10,5,バークテソーロ,牡3,木幡巧,美浦・稲垣,,152.1,13,,,,422(0),,,,,,,オルフェーヴル,Mizzen Mast,,
11,6,ミクニサンシャイン,牡3,田辺,美浦・久保田,,7.8,3,,,,526(0),,,,,,,レッドファルクス,Spirit One,,
12,6,トリクロマティック,牡3,石川,美浦・菊沢,,14.2,5,,,,474(0),,,,,,,サトノアラジン,Medaglia d'Oro,,
13,7,キングスズラン,牡3,佐藤,美浦・鈴木伸,,48.5,11,,,,526(0),,,,,,,デクラレーションオブウォー,コマンズ,,
14,7,ロコモーション,牡3,武藤,美浦・武藤,,261.4,16,,,,482(0),,,,,,,サトノクラウン,シンボリクリスエス,,
15,8,デルマエアロール,牝3,杉原,美浦・大和田,,47.0,10,,,,458(0),,,,,,,マインドユアビスケッツ,オルフェーヴル,,
16,8,レッドエウロス,セ3,,美浦・田中博,,1.8,1,,,,468(0),,,,,,,ルヴァンスレーヴ,クロフネ,,
