着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,ウィステリアリヴァ,牡4,58.0,石橋脩,1:52.8,,4,7.0,37.0,美浦小野,498(-8)
2,7,12,アルファヒディ,セ5,58.0,亀田,1:52.8,クビ,1,3.2,36.6,栗東石坂,480(-2)
3,1,1,コスモオピニオン,牡4,58.0,丹内,1:53.0,1,2,5.1,36.9,美浦黒岩,506(+4)
4,6,10,ヒルノデプラーツ,牡5,58.0,秋山稔,1:53.4,2.1/2,11,41.9,36.9,栗東北出,494(+4)
5,5,7,スズノテレサ,牝5,56.0,西塚,1:53.4,アタマ,9,26.8,37.2,美浦深山,440(-4)
6,7,11,サンダーアラート,セ3,56.0,丸山,1:53.6,3/4,3,6.4,37.6,美浦田中博,480(+6)
7,4,6,ウインメイフラワー,牝5,56.0,黛,1:53.6,クビ,8,21.0,37.2,栗東梅田,492(+2)
8,2,2,コルデアニル,牝4,56.0,佐々木,1:53.9,1.3/4,6,10.9,36.9,美浦金成,474(+2)
9,8,13,シュガーコルト,セ5,58.0,菊沢,1:53.9,ハナ,5,10.3,37.4,栗東寺島,504(+6)
10,4,5,アメリカンエール,セ6,58.0,武藤,1:53.9,ハナ,13,67.4,36.9,美浦戸田,508(0)
11,3,3,ファイヴレター,牡7,58.0,大野,1:54.0,1/2,12,53.1,36.8,美浦佐藤吉,460(-22)
12,3,4,サイモンソーラン,牡5,58.0,Mデム,1:54.1,1/2,7,12.5,37.4,美浦勢司,482(-4)
13,6,9,ノーブルラン,牡4,58.0,吉田隼,1:54.2,1/2,10,29.1,37.5,美浦尾形,470(+8)
14,8,14,アナザーエース,牡4,58.0,柴田裕,1:55.5,8,14,158.0,39.5,栗東宮,512(-4)
