コーナー,通過順
1コーナー,
2コーナー,"2(3,4)14(7,12,15,16)1(6,8)(5,10)-(11,13)9"
3コーナー,"2,16,15(3,4,14)(1,7,12,8)(6,10)(5,13)11-9"
4コーナー,"2(16,15)(3,4,14)(1,7,8)12(6,10)(5,13)11,9"
