馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マインドミー,牝3,木幡育,美浦・高橋文,,196.5,15,,,,464(0),,,,,,,シュヴァルグラン,キングカメハメハ,,
2,2,レイネイル,牝3,木幡巧,美浦・稲垣,,114.6,9,,,,446(0),,,,,,,ロゴタイプ,Cairo Prince,,
3,2,ミシャベル,牝3,佐藤,美浦・松山,,184.8,14,,,,372(0),,,,,,,サトノクラウン,ステイゴールド,,
4,3,ベラトール,牡3,江田照,美浦・西田,,137.8,10,,,,490(0),,,,,,,ミッキーグローリー,アグネスデジタル,,
5,3,トラストユー,牝3,西村淳,美浦・斎藤誠,,30.6,8,,,,418(0),,,,,,,ノーブルミッション,マンハッタンカフェ,,
6,4,ムンディ,牝3,杉原,美浦・田村,,155.3,13,,,,430(0),,,,,,,サトノクラウン,ヨハネスブルグ,,
7,4,デルマガニメデ,牡3,,美浦・勢司,,148.6,12,,,,476(0),,,,,,,ハービンジャー,ディープインパクト,,
8,5,アールヴィヴァン,牡3,田辺,美浦・田中博,,4.9,3,,,,468(0),,,,,,,ハービンジャー,ハーツクライ,,
9,5,エンブレイスメント,牝3,藤岡佑,栗東・藤岡,,8.7,5,,,,466(0),,,,,,,サトノクラウン,ストロングリターン,,
10,6,ジャスティンアロー,牡3,菅原明,栗東・吉岡,,8.3,4,,,,550(0),,,,,,,リオンディーズ,アッミラーレ,,
11,6,ヒーローレジェンド,牡3,丸田,美浦・石毛,,139.9,11,,,,466(0),,,,,,,スクリーンヒーロー,ロックオブジブラルタル,,
12,7,レッドバンデ,牡3,横山武,美浦・大竹,,3.5,2,,,,484(0),,,,,,,キズナ,Lord of England,,
13,7,ダノンセンチュリー,牡3,キング,美浦・萩原,,2.7,1,,,,460(0),,,,,,,フィエールマン,Lope de Vega,,
14,8,マサムネ,牡3,Ｍデム,栗東・飯田,,29.7,7,,,,490(0),,,,,,,サングレーザー,サクラバクシンオー,,
15,8,ネポティズムベビー,牝3,内田博,美浦・嘉藤,,19.8,6,,,,488(0),,,,,,,ルーラーシップ,ゼンノロブロイ,,
