コーナー,通過順
1コーナー,"10-4,14(1,2)-12-13-3,7,8-6-(11,9)-5"
2コーナー,"10-4,14(1,2)-12-13-3(7,8)6-(11,9)=5"
3コーナー,"10-(4,14,2)1-12(3,13)(6,8)-(7,9)11=5"
4コーナー,"(10,*2)-4(3,14,12)(1,13)(7,6)9-(11,8)=5"
