券種,組み合わせ,配当,人気
単勝,5,1020,6
複勝,5,310,6
複勝,11,240,4
複勝,8,250,5
枠連,5-8,1670,8
馬連,5-11,3800,18
ワイド,5-11,1410,18
ワイド,5-8,1980,26
ワイド,8-11,1250,17
馬単,5-11,8160,37
3連複,5-8-11,13230,54
3連単,5-11-8,86510,341
