券種,組み合わせ,配当,人気
単勝,7,3490,6
複勝,7,560,6
複勝,5,160,1
複勝,8,920,9
枠連,5-6,380,1
馬連,5-7,4250,11
ワイド,5-7,1190,11
ワイド,7-8,8170,43
ワイド,5-8,1960,19
馬単,7-5,14280,31
3連複,5-7-8,33030,67
3連単,7-5-8,301710,393
