券種,組み合わせ,配当,人気
単勝,4,410,3
複勝,4,160,3
複勝,7,220,4
複勝,5,150,2
枠連,4-7,1650,6
馬連,4-7,1720,7
ワイド,4-7,550,7
ワイド,4-5,350,3
ワイド,5-7,680,11
馬単,4-7,3060,13
3連複,4-5-7,2080,7
3連単,4-7-5,11190,40
