馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サイモフェーン,牡2,ルメー,美浦・高木,,4.4,3,,,,494(0),,,,,,,クリソベリル,オナーコード,,
2,2,アンジュプロミス,牝2,坂井,栗東・矢作,,3.0,2,,,,444(0),,,,,,,ドレフォン,スズカマンボ,,
3,2,セイカンサンラン,牡2,菊沢,栗東・大根田,,91.6,13,,,,438(0),,,,,,,カリフォルニアクローム,ブラックタイド,,
4,3,アスパラゴ,牝2,柴田大,美浦・田村,,296.5,15,,,,472(0),,,,,,,カリフォルニアクローム,ダンスインザダーク,,
5,3,ピコマーキス,牡2,荻野極,美浦・上原佑,,49.9,9,,,,490(0),,,,,,,ブリックスアンドモルタル,ネオユニヴァース,,
6,4,アルデキングダム,牡2,江田照,美浦・村田,,88.1,12,,,,468(0),,,,,,,アニマルキングダム,エンパイアメーカー,,
7,4,コパノキャメロン,牝2,武藤,美浦・手塚久,,12.8,4,,,,484(0),,,,,,,シャンハイボビー,ゴールドアリュール,,
8,5,カフジクロミエ,牝2,菅原明,栗東・中竹,,16.7,5,,,,486(0),,,,,,,Omaha Beach,Unbridled's Song,,
9,5,ラストスマイル,牡2,杉原,美浦・本間,,17.2,6,,,,502(0),,,,,,,ポエティックフレア,ゼンノロブロイ,,
10,6,マテンロウダビンチ,牡2,川田,栗東・中内田,,2.7,1,,,,520(0),,,,,,,Uncle Mo,Unbridled's Song,,
11,6,サンドロック,牝2,石川,美浦・相沢,,121.3,14,,,,450(0),,,,,,,カリフォルニアクローム,ネオユニヴァース,,
12,7,ブルーミーティア,牡2,津村,美浦・鈴木伸,,24.0,7,,,,490(0),,,,,,,モズアスコット,マジェスティックウォリアー,,
13,7,ハンドフル,牡2,木幡巧,美浦・田中勝,,78.6,11,,,,440(0),,,,,,,パイロ,アドマイヤムーン,,
14,8,ビッキーセカンド,牡2,三浦,美浦・武井,,45.7,8,,,,464(0),,,,,,,パイロ,ネオユニヴァース,,
15,8,フレンチブラッサム,牝2,野中,美浦・柄崎,,59.1,10,,,,440(0),,,,,,,ホッコータルマエ,ゴールドアリュール,,
