コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1,5,9(3,6)(14,10)(2,7,11)16(4,13,15,12)8"
4コーナー,"1(5,9)(3,6)(2,14,10)(7,11)(4,16)(13,15,12,8)"
