着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,サンマルパトロール,牡4,58.0,Mデム,1:53.2,,2,5.7,37.3,栗東大橋,480(-2)
2,6,11,ムジェロ,牡4,58.0,角田和,1:53.3,クビ,3,6.3,37.9,栗東藤原,500(-12)
3,6,12,メイトースイ,牡4,58.0,幸,1:53.7,2.1/2,9,22.8,38.1,栗東羽月,426(0)
4,1,1,ジョウショーパワー,牡4,58.0,和田竜,1:53.7,ハナ,10,26.9,38.1,栗東中尾,470(+8)
5,7,13,トクシースタローン,牡5,58.0,川田,1:53.8,1/2,1,3.0,36.7,美浦辻,506(+4)
6,2,4,タイガースパーク,牡4,58.0,国分優,1:53.9,3/4,7,12.5,38.0,栗東大橋,448(-10)
7,1,2,インペリアルライン,セ5,58.0,吉村,1:54.2,1.3/4,15,174.1,37.7,美浦中舘,478(+4)
8,2,3,クールブロン,牡4,58.0,団野,1:54.5,1.3/4,5,10.0,38.5,栗東武幸,522(0)
9,5,10,シンリミテス,牡5,58.0,藤懸,1:54.9,2.1/2,4,9.5,37.5,栗東大根田,490(-4)
10,5,9,タガノアレハンドラ,牝4,56.0,国分恭,1:55.1,1,11,38.9,38.9,栗東西園翔,494(+2)
11,4,7,テイエムシニスター,牡5,58.0,田中健,1:55.2,クビ,14,137.4,39.5,栗東木原,508(+6)
12,3,5,サイモンメガライズ,牡6,58.0,川須,1:55.3,3/4,16,405.5,39.0,栗東小林,508(+2)
13,8,16,メジャークオリティ,牡5,58.0,小沢,1:55.4,1/2,12,54.5,40.0,栗東西園正,492(+4)
14,8,15,サヨノフィールド,牡5,58.0,酒井,1:55.5,クビ,8,16.7,40.2,美浦小笠,486(0)
15,7,14,プリティユニバンス,牝7,56.0,泉谷,1:55.5,ハナ,13,79.2,39.8,栗東村山,466(0)
中止,3,6,ウィズザドリーム,牡4,58.0,西村淳,,,6,10.6,,栗東高野,506(+4)
