着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,フルール,牝3,53.0,菅原明,1:49.5,,7,21.0,35.4,美浦上原佑,480(-2)
2,4,5,ニューノーマル,牝4,56.0,戸崎圭,1:49.5,クビ,1,2.8,36.0,美浦上原佑,446(-2)
3,7,12,エリダヌス,牝3,53.0,Mデム,1:49.6,クビ,3,5.6,35.8,美浦青木,470(-4)
4,7,11,ホウオウサンデー,牡5,58.0,田辺,1:49.6,クビ,5,9.7,35.0,美浦奥村武,450(-10)
5,8,14,キヨラ,牝5,56.0,菊沢,1:49.7,1/2,11,52.0,35.3,美浦堀内,472(+2)
6,3,3,ランプシー,牡3,55.0,津村,1:49.8,クビ,2,4.7,35.6,美浦斎藤誠,462(+2)
7,5,7,レッドバレンティア,牡3,55.0,石川,1:49.9,3/4,4,5.7,35.6,美浦手塚,440(-4)
8,6,10,ラエール,牝4,56.0,石橋脩,1:50.1,1.1/2,8,26.8,36.1,美浦土田,398(0)
9,1,1,ポンサン,牡3,55.0,北村宏,1:50.2,1/2,13,134.7,36.2,美浦小西,466(-4)
10,8,13,マイネルヒッツェ,牡5,58.0,柴田大,1:50.2,ハナ,9,47.7,36.6,美浦清水英,468(-6)
11,5,8,キセキノエンジェル,牝4,56.0,柴田善,1:50.2,アタマ,10,52.0,35.8,美浦石毛,468(+2)
12,2,2,ゾロ,牡7,58.0,原,1:50.5,1.1/2,14,193.6,35.9,美浦小手川,470(-4)
13,4,6,マイネルパリオート,牡5,58.0,松岡,1:51.4,5,12,121.1,37.5,美浦高橋裕,462(-2)
14,6,9,グランヒマラヤ,牡3,55.0,大野,1:52.4,6,6,14.7,38.8,美浦松山,494(-4)
