券種,組み合わせ,配当,人気
単勝,5,190,1
複勝,5,110,2
複勝,4,160,3
複勝,1,110,1
枠連,2-3,1100,5
馬連,4-5,1090,3
ワイド,4-5,330,3
ワイド,1-5,130,1
ワイド,1-4,300,2
馬単,5-4,1430,4
3連複,1-4-5,440,1
3連単,5-4-1,3120,8
