着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,エスカル,牡3,54.0,松若,1:07.3,,1,2.0,36.2,栗東森秀,478(-2)
2,3,5,ダテボレアス,牡5,54.0,田辺,1:07.9,3.1/2,4,13.8,36.7,栗東西園正,484(-2)
3,2,3,メイショウイジゲン,牡6,54.0,鮫島良,1:08.0,1/2,14,131.8,36.6,栗東牧浦,450(-10)
4,3,6,グリュースゴット,セ6,54.0,松岡,1:08.2,1.1/4,12,80.1,36.3,美浦松永康,484(-22)
5,6,12,ミレヴィーナス,牝5,54.0,原,1:08.2,アタマ,10,40.9,35.5,栗東茶木,450(0)
6,5,9,ロードオブザチェコ,牡6,55.0,丸田,1:08.3,クビ,7,25.1,36.9,美浦石栗,508(-6)
7,6,11,ミラバーグマン,牝6,54.0,杉原,1:08.4,1/2,5,16.3,36.1,栗東西村,454(-6)
8,4,7,サザンエルフ,牝5,56.0,菅原明,1:08.5,1,2,3.9,36.8,美浦中川,478(0)
9,1,2,ロレンツォ,牡6,55.0,菊沢,1:08.7,3/4,11,65.9,35.8,美浦加藤征,480(0)
10,8,16,ルクルト,牡7,55.0,石橋脩,1:08.9,1.1/4,9,32.9,37.0,栗東吉村,454(-8)
11,4,8,イルクオーレ,セ6,57.0,吉田豊,1:08.9,アタマ,8,32.1,37.5,美浦高橋文,490(-6)
12,7,13,ビルカール,牡4,55.0,内田博,1:09.1,1.1/4,13,103.6,37.4,美浦水野,458(-16)
13,5,10,マーブルマカロン,牝4,54.0,戸崎圭,1:09.1,クビ,3,6.9,37.0,美浦林,430(+14)
14,8,15,ホワイトガーベラ,牡5,55.0,野中,1:09.8,4,15,156.5,37.7,美浦千葉,500(-12)
15,2,4,コスモノアゼット,牡6,55.0,木幡巧,1:09.9,1/2,16,186.0,37.8,美浦伊藤大,512(+8)
16,7,14,エレガントムーン,牝4,53.0,三浦,1:10.5,3.1/2,6,17.2,38.8,栗東牧浦,438(+6)
