着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,ローズスター,牡3,54.0,横山武,1:44.4,,1,3.3,35.9,栗東上村,460(0)
2,5,7,スズカマジェスタ,牡4,55.0,吉田隼,1:44.4,クビ,8,32.3,36.2,栗東須貝,440(+8)
3,6,10,イーサンバーニング,牡4,55.0,今村,1:44.5,クビ,11,39.5,34.7,美浦中野,504(-4)
4,2,2,サヴァビアン,牡5,56.0,小林凌,1:44.5,クビ,7,22.7,36.3,栗東羽月,436(+6)
5,3,4,ロイガヴェーグル,牡3,54.0,北村友,1:44.5,ハナ,2,3.4,36.7,栗東浜田,436(-4)
6,8,14,シンヨモギネス,牡5,57.0,丹内,1:44.7,1,4,7.9,36.0,美浦伊藤圭,476(-6)
7,8,13,オクトニオン,牡4,55.0,富田,1:44.7,クビ,6,11.1,36.7,美浦斎藤誠,540(+4)
8,6,9,エンプレスペイ,牝3,52.0,佐々木,1:44.8,3/4,5,8.1,37.1,栗東武幸,430(-4)
9,4,5,ピオノノ,牡6,56.0,浜中,1:44.9,クビ,9,33.1,36.5,美浦奥村武,516(-10)
10,1,1,ファーストソリスト,牝5,52.0,角田和,1:45.0,1/2,14,210.9,37.3,栗東吉村,494(+8)
11,7,11,ユウゲン,牡6,55.0,池添,1:45.0,クビ,10,38.0,37.5,栗東橋口,510(-4)
12,5,8,マテンロウルビー,牝5,52.0,小沢,1:45.0,クビ,12,64.3,36.3,栗東野中,460(+6)
13,4,6,フォーワンセルフ,牡4,56.0,武豊,1:45.2,1.1/4,3,7.5,36.1,美浦小桧山,526(-2)
14,3,3,ラッキーモー,セ5,55.0,藤岡佑,1:48.3,大,13,64.5,39.2,栗東松永幹,446(-6)
