馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダテボレアス,牡4,菱田,栗東・西園正,,15.4,8,5,,35.7,490(0),小倉,21,中2週,Y,,3,ロードカナロア,ネオユニヴァース,
2,1,ラキエータ,牝4,北村友,栗東・音無,差し,7.6,4,4,,34.7,418(-2),中京,62,中8週,Y,,3,キンシャサノキセキ,キングカメハメハ,
3,2,セイレーン,牝5,小沢,栗東・佐々木,,68.7,16,4,4歳以上2勝クラス,33.7,402(-8),中京,13,中1週,Y,,3,オルフェーヴル,キングカメハメハ,
4,2,ヴィクトワールメイ,牝7,,美浦・萱野,差し,267.4,18,16,3歳以上2勝クラス,35.0,444(-4),東京,90,中12週,Y,,3,ヴィクトワールピサ,タバスコキャット,
5,3,サトノルーチェ,牝5,,栗東・吉村,差し,20.7,9,7,4歳以上2勝クラス,33.8,430(-2),中京,41,中5週,Y,,3,ディープインパクト,Burning Roma,
6,3,ベンガン,牡6,亀田,栗東・千田,差し,23.6,11,1,3歳以上1勝クラス,33.5,470(+4),中京,70,中9週,Y,,3,オルフェーヴル,ダンスインザダーク,
7,4,メイショウハボタン,牝5,泉谷,栗東・南井,差し,7.6,5,3,,35.1,466(-8),小倉,21,中2週,Y,,3,メイショウサムソン,サンデーサイレンス,
8,4,アルムファーツリー,牝5,丸山,栗東・川村,差し,11.1,6,2,,34.4,468(-2),小倉,21,中2週,Y,,3,エピファネイア,キングカメハメハ,
9,5,ケリアテソーロ,牝5,,美浦・伊坂,先行,119.4,17,10,,36.1,434(-6),福島,98,中13週,Y,,3,ダイワメジャー,Oasis Dream,
10,5,メイショウゲンセン,牝6,藤岡康,栗東・武幸,先行,22.9,10,10,,34.4,440(-8),中京,146,中20週,Y,,3,ロードカナロア,マンハッタンカフェ,
11,6,メイショウグラニー,牝4,藤岡佑,栗東・藤岡,先行,7.0,2,1,4歳以上1勝クラス,33.9,462(+2),小倉,14,中1週,Y,,3,ロードカナロア,アドマイヤムーン,
12,6,セリノーフォス,牝4,松若,栗東・本田,先行,39.5,13,17,,36.9,460(-6),小倉,34,中4週,Y,,3,ダイワメジャー,Motivator,
13,7,ショウナンアメリア,牝4,浜中,美浦・奥村武,先行,15.4,7,1,4歳以上1勝クラス,35.2,458(0),小倉,21,中2週,Y,,3,ロードカナロア,ダイワメジャー,
14,7,シゲルファンノユメ,牡4,丹内,美浦・伊藤圭,差し,7.2,3,6,4歳以上2勝クラス,34.7,490(+2),中山,34,中4週,Y,,3,ディーマジェスティ,カーネギー,
15,7,カシノフォワード,セ5,斎藤,美浦・蛯名利,先行,54.3,14,11,3歳以上2勝クラス,35.1,438(0),阪神,84,中11週,Y,,3,ゴスホークケン,タイキシャトル,
16,8,ルルルージュ,牝5,小牧太,美浦・菊沢,差し,62.2,15,13,,34.4,482(0),新潟,112,中15週,Y,,3,ダイワメジャー,Red Ransom,
17,8,アスターディゴン,牡4,角田和,栗東・中竹,先行,30.5,12,12,3歳以上2勝クラス,34.3,478(+4),阪神,84,中11週,Y,,3,キズナ,ゼンノロブロイ,
18,8,タイセイブリリオ,牡4,富田,栗東・大橋,,4.2,1,1,,34.6,480(+2),小倉,13,中1週,Y,,3,ディープブリランテ,キングカメハメハ,
