馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タイセイリコルド,牡3,石橋脩,栗東・小栗,先行,15.0,6,1,2歳未勝利,34.7,486(+16),京都,92,中12週,Y,,3,ゴールドシップ,ヴィクトワールピサ,
2,2,ニシノエージェント,牡3,津村,美浦・千葉,先行,49.4,11,1,2歳未勝利,34.5,472(+2),中山,42,中5週,Y,,3,イスラボニータ,ノヴェリスト,
3,3,ミニトランザット,牡3,田辺,栗東・杉山佳,逃げ,29.6,9,1,2歳新馬,34.2,468(+4),京都,71,中9週,Y,,1,エピファネイア,ゼンノロブロイ,
4,3,インターポーザー,牡3,斎藤,栗東・高野,差し,38.1,10,1,2歳未勝利,34.2,500(+14),中京,49,中6週,Y,,2,エピファネイア,ルーラーシップ,
5,4,ガルダイア,牡3,杉原,美浦・国枝,逃げ,8.6,4,3,,34.3,482(+12),東京,56,中7週,Y,,2,エピファネイア,ネオユニヴァース,
6,4,センツブラッド,牡3,キング,栗東・斉藤崇,先行,19.9,8,1,2歳未勝利,35.4,458(-2),京都,98,中13週,Y,,3,ルーラーシップ,ハービンジャー,
7,5,コスモストーム,牡3,秋山稔,栗東・北出,先行,77.8,13,8,,34.8,502(+4),京都,35,中4週,Y,,2,デクラレーションオブウォー,キングカメハメハ,
8,5,ゲルチュタール,牡3,三浦,栗東・杉山晴,先行,5.3,3,2,,34.5,534(+14),中山,50,中6週,Y,,2,ブリックスアンドモルタル,ゼンノロブロイ,
9,6,キングノジョー,牡3,ルメー,美浦・田中博,先行,3.1,1,1,2歳新馬,33.8,448(+4),東京,92,中12週,Y,,1,シルバーステート,Royal Anthem,
10,6,シマサンブラック,牡3,佐々木,美浦・蛯名正,先行,132.5,14,4,,35.0,482(+18),中山,113,中15週,Y,,3,キタサンブラック,ハービンジャー,
11,7,マテンロウムーブ,牡3,横山典,栗東・松永幹,差し,14.2,5,1,2歳未勝利,34.2,504(+12),中京,43,中5週,Y,,2,リアルスティール,Canford Cliffs,
12,7,ドラゴンブースト,牡3,丹内,栗東・藤野,先行,17.3,7,7,,34.9,470(-2),京都,35,中4週,Y,,3,スクリーンヒーロー,エンパイアメーカー,
13,8,パッションリッチ,牡3,菅原明,美浦・久保田,先行,67.6,12,4,,35.0,478(+6),中山,50,中6週,Y,,3,ドゥラメンテ,Distorted Humor,
14,8,パーティハーン,牡3,戸崎圭,栗東・友道,,3.7,2,1,2歳未勝利,34.0,476(+4),京都,71,中9週,Y,,2,Wootton Bassett,Green Tune,
