着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ヨーホーレイク,牡7,57.0,岩田望,2:15.7,,5,9.5,34.2,栗東友道,534(+20)
2,3,3,リビアングラス,牡5,57.0,松山,2:15.8,3/4,6,30.6,34.4,栗東矢作,500(+4)
3,7,10,マコトヴェリーキー,牡5,57.0,北村友,2:15.9,クビ,7,33.4,34.7,栗東上村,476(-4)
4,2,2,バビット,牡8,57.0,高杉,2:16.0,1/2,8,54.3,34.9,栗東浜田,476(+10)
5,4,4,ソールオリエンス,牡5,58.0,川田,2:16.1,1/2,2,4.7,34.1,美浦手塚,472(-4)
6,7,9,プラダリア,牡6,58.0,池添,2:16.2,3/4,3,6.2,34.6,栗東池添,474(+4)
7,6,8,エヒト,牡8,57.0,岩田康,2:16.4,1,9,83.7,34.6,栗東森秀,466(-4)
8,8,11,セイウンハーデス,牡6,57.0,幸,2:16.5,1/2,4,8.4,35.4,栗東橋口,488(-2)
9,5,6,チェルヴィニア,牝4,55.0,ルメー,2:16.7,1.1/4,1,1.8,35.3,美浦木村,500(+6)
10,8,12,ブレイヴロッカー,牡5,57.0,田口,2:16.7,ハナ,11,210.2,34.8,栗東本田,464(+2)
11,5,5,フォワードアゲン,セ8,57.0,古川吉,2:17.3,3.1/2,12,356.8,35.1,美浦加藤和,442(+2)
12,6,7,メイショウユズルハ,牡6,57.0,西村淳,2:17.6,2,10,198.1,35.4,栗東岡田,508(+8)
