馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リプレーザ,牡5,国分優,栗東・大根田,差し,320.6,12,12,,33.0,494(-2),京都,20,中2週,Y,,3,リオンディーズ,マンハッタンカフェ,
2,2,ノルカソルカ,牡6,今村,栗東・藤岡,,33.1,9,12,,37.6,502(-8),新潟,48,中6週,Y,,3,エピファネイア,ダンスインザダーク,
3,3,ラセット B,牡8,加藤,栗東・庄野,差し,93.6,11,9,,33.6,482(-2),京都,35,中4週,Y,,3,モンテロッソ,アグネスタキオン,
4,4,メイショウオーパス,牡8,角田河,栗東・飯田祐,差し,430.4,13,11,,33.8,512(+2),京都,20,中2週,Y,,3,メイショウボーラー,マンハッタンカフェ,
5,4,ラインベック,セ6,藤岡康,栗東・友道,先行,22.9,7,9,,36.0,486(-2),阪神,83,中11週,Y,,3,ディープインパクト,キングカメハメハ,
6,5,アナゴサン,牡5,松若,栗東・牧田,,7.2,3,3,,36.0,462(-14),新潟,48,中6週,Y,,3,ミッキーアイル,キングカメハメハ,
7,5,ウイングレイテスト,牡6,松岡,美浦・畠山,先行,10.5,4,5,,34.1,496(-16),中山,77,中10週,Y,,3,スクリーンヒーロー,サクラユタカオー,
8,6,ワールドウインズ B,セ6,,栗東・笹田,差し,31.4,8,4,,33.4,462(-2),阪神,189,中26週,Y,Y,3,ルーラーシップ,フジキセキ,
9,6,グレイイングリーン,牡5,岩田望,栗東・池江,差し,11.5,6,6,,35.6,500(-2),新潟,48,中6週,Y,,3,ディープインパクト,Closing Argument,
10,7,シャイニーロック,牡7,酒井,栗東・佐々木,,10.7,5,4,,34.2,506(-10),京都,55,中7週,Y,,3,ベルシャザール,ロックオブジブラルタル,
11,7,メイショウシンタケ,牡5,西村淳,栗東・千田,差し,93.1,10,9,,35.0,470(-2),阪神,83,中11週,Y,,3,ワールドエース,アドマイヤコジーン,
12,8,セルバーグ,牡4,松山,栗東・鈴木孝,先行,6.9,2,4,,34.8,436(-2),阪神,83,中11週,Y,,3,エピファネイア,キンシャサノキセキ,
13,8,ジャスティンスカイ,牡4,川田,栗東・友道,差し,1.7,1,9,,33.4,534(+2),京都,55,中7週,Y,,3,キタサンブラック,Numerous,
