着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,マイネルメモリー,牡4,58.0,和田竜,2:00.2,,2,5.2,35.5,栗東宮,460(-6)
2,7,10,シェイクユアハート,牡4,58.0,秋山稔,2:00.3,1/2,3,5.7,35.6,栗東宮,434(-16)
3,2,2,ラスマドレス,牝5,56.0,横山典,2:00.4,3/4,5,10.3,35.8,栗東安田,470(-4)
4,1,1,マテンロウアレス,セ6,58.0,太宰,2:00.6,1,7,13.8,36.7,栗東昆,494(-6)
5,4,4,セブンマジシャン,牡4,58.0,西村淳,2:00.8,1,1,2.4,36.3,栗東高野,496(-2)
6,3,3,ロワンディシー,牡6,58.0,幸,2:01.3,3,9,51.9,36.5,栗東北出,458(+2)
7,5,6,ウインリブルマン,牡6,58.0,団野,2:01.3,クビ,8,15.6,37.2,栗東緒方,500(+2)
8,8,12,ヴェローナシチー,牡5,58.0,酒井,2:01.6,1.3/4,4,8.2,36.7,栗東佐々木,520(+14)
9,6,8,ブラックシールド,牡5,58.0,角田和,2:01.6,クビ,11,182.3,37.4,栗東小栗,464(+4)
10,5,5,グランデサラス,牡4,58.0,松山,2:01.9,1.3/4,6,12.8,37.3,栗東池添,494(0)
11,7,9,カシノブレンド,セ8,58.0,川須,2:02.9,6,12,251.6,37.8,美浦蛯名利,466(0)
12,8,11,ナムラカミカゼ,牡7,58.0,泉谷,2:03.4,3,10,109.8,38.4,栗東村山,492(-20)
