馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヴラディア,牡5,上野,美浦・小西,先行,19.8,7,9,障害4歳以上未勝利,13.6,494(0),小倉,77,中10週,Y,,3,ラブリーデイ,マーベラスサンデー,,
2,2,ハートオブアシティ,牡6,森一,栗東・森田,追込,5.4,4,,,0.0,448(-12),阪神,43,中5週,Y,,3,ハーツクライ,Anabaa Blue,,
3,3,キタノブレイド,牡5,水沼,美浦・萱野,先行,8.7,5,8,障害4歳以上未勝利,13.4,472(-2),福島,15,中1週,Y,,3,カレンブラックヒル,Woodman,,
4,4,コロナオペルタ,セ4,大江圭,美浦・蛯名利,追込,212.2,11,11,障害4歳以上未勝利,14.1,464(-4),福島,21,中2週,Y,,3,ブラックタイド,ケイムホーム,,
5,5,スマートルミエール,牡7,五十嵐,美浦・高橋文,差し,9.6,6,9,障害4歳以上未勝利,13.6,452(-6),小倉,98,中13週,Y,,3,ディープインパクト,ストラヴィンスキー,,
6,6,オバケノキンタ,牡4,,栗東・大根田,,87.5,10,10,4歳以上2勝クラス,36.6,480(+4),阪神,42,中5週,Y,,3,マクフィ,ゼンノロブロイ,,
7,6,エターナリー,牡7,石神深,美浦・池上,差し,24.6,8,7,障害3歳以上未勝利,14.1,472(+10),阪神,224,中31週,Y,Y,3,ゴールドアリュール,Tamayuz,,
8,7,フェーレンベルク,牡4,,美浦・千葉,差し,84.5,9,,,0.0,472(-4),福島,14,中1週,Y,,3,エイシンフラッシュ,マツリダゴッホ,,
9,7,ジューンヨシツネ,牡5,中村,栗東・松下,先行,5.2,3,6,障害4歳以上未勝利,13.1,464(-6),福島,14,中1週,Y,,3,ダイワメジャー,ノボジャック,,
10,8,テンメジャーガール,牝5,小野寺,栗東・高柳大,先行,4.0,2,3,障害4歳以上未勝利,13.3,498(+4),福島,29,中3週,Y,,3,ダイワメジャー,クロフネ,,
11,8,ジロー,牡7,小牧加,栗東・岡田,差し,3.4,1,2,障害4歳以上未勝利,13.3,484(+2),福島,29,中3週,Y,,3,キズナ,Fusaichi Pegasus,,
