着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,コガネノソラ,牝3,55.0,石川,1:45.6,,6,7.2,34.1,美浦菊沢,448(+2)
2,1,1,ニシノティアモ,牝3,55.0,田辺,1:45.6,クビ,3,4.9,34.4,美浦上原佑,424(-2)
3,5,7,ベストミーエヴァー,牝3,55.0,オシェ,1:46.1,3,4,5.7,34.3,美浦国枝,488(-2)
4,4,4,ミスティア,牝3,55.0,松岡,1:46.2,クビ,8,19.5,35.3,美浦戸田,468(0)
5,3,3,クインズスピカ,牝3,55.0,大野,1:46.3,3/4,10,78.1,34.7,美浦村田,458(0)
6,5,6,ニューステソーロ,牝3,55.0,永野,1:46.4,1/2,11,95.1,36.1,美浦高木,486(0)
7,8,12,シュネルラウフェン,牝3,55.0,津村,1:46.5,3/4,1,4.8,34.8,美浦手塚,428(+2)
8,2,2,ハワイアンティアレ,牝3,55.0,佐々木,1:46.6,アタマ,2,4.8,34.5,栗東松永幹,420(0)
9,7,10,イゾラフェリーチェ,牝3,55.0,横山武,1:46.6,アタマ,5,7.2,35.9,美浦鹿戸,486(+4)
10,6,8,モアニ,牝3,55.0,永島,1:46.9,2,7,17.6,35.7,栗東高橋康,452(-2)
11,7,11,ビップレーヌ,牝3,55.0,北村宏,1:47.2,1.3/4,13,163.9,35.2,美浦高柳瑞,464(+2)
12,6,9,グランエシェゾー,牝3,55.0,斎藤,1:47.6,2,12,156.3,36.4,栗東新谷,480(0)
13,8,13,エマロア,牝3,55.0,吉田豊,1:48.7,7,9,24.3,38.8,栗東平田,474(-12)
