コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"15(1,16)(13,14)8(4,7,9)(2,6)(11,12)-10,5-3"
4コーナー,"15,1(13,16)14,8(4,7,9)(2,11,12)6,10,5,3"
