着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,ヤマニンシュラ,牡3,56.0,川田,1:11.2,,1,1.7,36.2,栗東斉藤崇,470(0)
2,8,12,プレアデスグループ,牝4,56.0,松山,1:11.5,1.3/4,4,12.8,36.2,栗東吉岡,444(0)
3,7,10,ゲッティヴィラ,牡3,56.0,吉村,1:11.5,クビ,3,5.9,36.0,栗東小栗,444(0)
4,6,8,フィドルファドル,牝3,54.0,西村淳,1:11.8,1.3/4,2,4.0,35.9,栗東矢作,462(+10)
5,6,9,ランウインディ,牝4,56.0,国分優,1:11.9,クビ,10,54.6,36.7,栗東中尾,458(-2)
6,4,4,フレイミングパイ,牝4,56.0,池添,1:12.2,2,9,52.8,36.0,栗東中竹,460(+10)
7,5,7,フォルティーナ,牝5,56.0,太宰,1:12.7,3,11,137.2,36.5,栗東石橋,436(-4)
8,1,1,クロドラバール,セ4,58.0,鮫島駿,1:13.2,3,6,30.4,38.6,栗東杉山晴,518(+2)
9,3,3,キャッスルレイク,牝3,54.0,高杉,1:13.2,アタマ,7,40.8,38.0,栗東松下,464(+2)
10,2,2,ズバットマサムネ,セ4,58.0,川又,1:13.3,1/2,12,165.0,38.5,栗東杉山佳,496(+6)
11,4,5,ロードトレゾール,牡4,58.0,西塚,1:13.4,3/4,8,50.1,37.0,栗東清水久,540(-6)
12,7,11,バンブトンプロ,牡5,58.0,秋山稔,1:13.6,1,13,445.7,38.0,美浦粕谷,494(+6)
13,5,6,シリウス,牡4,58.0,団野,1:14.5,5,5,23.4,39.7,栗東佐藤悠,472(+8)
