着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,ククナ,牝5,56.0,ルメー,2:25.4,,3,5.2,34.1,美浦栗田,470(0)
2,8,11,サペラヴィ,牡6,55.0,石川,2:25.5,クビ,12,234.8,34.8,美浦南田,486(-4)
3,2,2,チャックネイト,牡5,56.0,田辺,2:25.5,クビ,2,4.6,34.1,美浦堀,492(+2)
4,7,10,アケルナルスター,牡4,55.0,三浦,2:25.6,3/4,6,24.0,34.1,美浦清水英,470(0)
5,7,9,フィリオアレグロ,牡6,57.0,石橋脩,2:25.7,クビ,5,19.7,34.6,美浦堀,508(0)
6,4,4,ファユエン,牝5,53.0,北村宏,2:25.9,1.1/4,7,24.6,34.2,美浦勢司,470(+6)
7,3,3,アイブランコ,牡6,54.0,内田博,2:26.1,1.1/2,11,213.2,34.2,美浦中野,518(+2)
8,5,6,サンストックトン,牡4,57.0,横山武,2:26.1,クビ,1,1.7,34.2,美浦鹿戸,480(+2)
9,5,5,シルキーヴォイス,牡5,55.0,横山和,2:26.4,1.3/4,8,30.2,34.3,栗東池江,480(+2)
10,8,12,マイネルコロンブス,牡6,55.0,柴田大,2:26.5,1/2,10,130.8,34.4,美浦清水英,476(0)
11,1,1,エドノフェリーチェ,牝6,55.0,戸崎圭,2:27.4,5,4,12.3,35.1,美浦相沢,464(0)
12,6,7,メガゴールド,牡5,55.0,菅原明,2:27.4,クビ,9,89.2,35.7,栗東須貝,522(+2)
