着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ノットファウンド,牝5,56.0,ルメー,1:11.5,,1,2.5,36.6,美浦国枝,508(+4)
2,7,12,ダズリングダンス,セ5,58.0,川須,1:11.5,クビ,5,10.9,37.9,栗東小椋,490(+2)
3,2,2,モリノセピア,牡4,58.0,丸山,1:11.7,1.1/2,4,9.6,37.9,美浦鈴木伸,494(+10)
4,4,7,アルジェンタージョ,牝4,56.0,木幡巧,1:11.8,クビ,6,13.6,37.4,美浦伊藤圭,470(+10)
5,8,15,ヤマメキング,牡3,55.0,戸崎圭,1:11.8,ハナ,2,4.7,37.2,美浦田島,502(+10)
6,8,14,オーロラアーク,牝6,56.0,菊沢,1:11.8,クビ,13,100.8,36.8,美浦石栗,454(-6)
7,3,5,スペキオサレジーナ,牝5,56.0,荻野極,1:11.9,1/2,10,47.0,36.5,美浦森一,474(-4)
8,2,3,アパッシメント,牡3,55.0,キング,1:12.0,1/2,3,6.9,37.4,美浦堀,490(+12)
9,7,13,ストリンジェンド,牡5,58.0,内田博,1:12.2,1.1/4,7,15.1,38.0,栗東加藤公,478(-4)
10,1,1,メモリーグラス,牡5,58.0,三浦,1:12.5,1.1/2,11,49.4,37.8,美浦松永康,486(0)
11,6,10,シリウス,牡4,58.0,石川,1:12.7,1.1/4,8,15.6,38.6,栗東佐藤悠,464(-8)
12,3,4,パルプフィクション,牝4,56.0,大野,1:12.9,1.1/2,9,21.1,39.0,栗東飯田,434(-4)
13,4,6,ヴェルトラウム,牡4,58.0,武藤,1:13.3,2,12,100.6,39.1,美浦西田,452(-2)
14,6,11,コスモマルーン,牝5,56.0,今村,1:13.4,3/4,15,373.3,37.1,美浦土田,460(-9)
15,5,8,ジェイエルバルカー,牡5,58.0,小林凌,1:15.5,大,14,301.0,42.0,美浦小西,494(-1)
