コーナー,通過順
1コーナー,"4=5-3-7-1,6-2,8"
2コーナー,"4=5-3-7-(1,6)=(2,8)"
3コーナー,"4,3(5,7)(1,6)-8=2"
4コーナー,"4-3-5(1,7)-6,8=2"
