馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,キタサンスーザン,牝2,川端,栗東・清水久,,44.5,6,,,,386(0),,,,,,,キタサンブラック,Champs Elysees,,
2,2,グランドスウェル,牡2,丸田,美浦・畠山,,160.3,9,,,,504(0),,,,,,,サトノダイヤモンド,Fusaichi Pegasus,,
3,3,ロスニーニョス,牡2,古川吉,栗東・大根田,,49.8,7,,,,468(0),,,,,,,レイデオロ,アグネスタキオン,,
4,4,サートゥリア,牡2,小崎,栗東・高橋一,,209.4,10,,,,468(0),,,,,,,サートゥルナーリア,キングズベスト,,
5,5,ダノンカレラ,牡2,川田,栗東・中内田,,1.5,1,,,,492(0),,,,,,,ロードカナロア,Colonel John,,
6,6,カパルア,牡2,横山典,栗東・松永幹,,28.4,5,,,,534(0),,,,,,,ブリックスアンドモルタル,エンパイアメーカー,,
7,7,エルハーベン,牡2,高杉,栗東・藤岡,,3.9,2,,,,488(0),,,,,,,モーリス,クロフネ,,
8,7,クラウンカイロス,牡2,田山,栗東・新谷,,89.4,8,,,,482(0),,,,,,,デクラレーションオブウォー,リンカーン,,
9,8,アラムシャピラス,牡2,松山,栗東・池江,,13.0,4,,,,492(0),,,,,,,シスキン,ディープインパクト,,
10,8,ドンテスタマスター,牡2,坂井,栗東・杉山晴,,5.5,3,,,,524(0),,,,,,,コントレイル,Intikhab,,
