馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベリーヴィーナス,牝5,藤懸,栗東・鈴木孝,,18.9,10,1,,35.3,496(0),京都,14,中1週,Y,,3,キズナ,New Approach,
2,1,ジューンオレンジ,牝4,富田,栗東・長谷川,先行,36.5,13,8,,33.5,454(0),東京,29,中3週,Y,,3,ジャスタウェイ,シンボリクリスエス,
3,2,ピンハイ,牝5,北村友,栗東・田中克,差し,13.7,8,4,,33.6,408(-4),京都,36,中4週,Y,,3,ミッキーアイル,ジャングルポケット,
4,2,ミッキーゴージャス,牝4,浜中,栗東・安田,差し,7.5,2,14,,34.9,452(+8),阪神,77,中10週,Y,,3,ミッキーロケット,ディープインパクト,
5,3,ラヴェル,牝4,坂井,栗東・矢作,先行,19.9,11,11,,36.2,458(0),中山,99,中13週,Y,,3,キタサンブラック,ダイワメジャー,
6,3,ホールネス,牝4,西塚,栗東・藤原,差し,11.6,6,1,,35.1,522(-2),中京,85,中11週,Y,,3,Lope de Vega,Golan,
7,4,マリネロ B,牝5,松若,美浦・嘉藤,差し,66.6,14,9,,34.3,424(-2),新潟,35,中4週,Y,,3,ゴールドシップ,Teofilo,
8,4,セントカメリア,牝5,西村淳,栗東・高野,差し,12.9,7,3,,33.1,450(-8),京都,36,中4週,Y,,3,ドゥラメンテ,エリシオ,
9,5,コスタボニータ,牝5,岩田望,栗東・杉山佳,先行,7.7,3,1,,34.6,480(+10),福島,57,中7週,Y,,3,イスラボニータ,Kendor,
10,5,ゴールドエクリプス,牝5,,栗東・大久保,先行,16.0,9,8,,34.1,496(+2),阪神,71,中9週,Y,,3,ドゥラメンテ,ハービンジャー,
11,6,インザオベーション,牝5,荻野極,栗東・武幸,差し,29.8,12,3,,34.0,472(-6),京都,28,中3週,Y,,3,ハーツクライ,Exceed And Excel,
12,6,タガノパッション,牝6,Ｍデム,栗東・武幸,差し,11.4,5,6,,35.2,486(+10),福島,57,中7週,Y,,3,キングカメハメハ,シンボリクリスエス,
13,7,アリスヴェリテ,牝4,永島,栗東・中竹,,9.1,4,1,4歳以上2勝クラス,37.2,468(+2),京都,22,中2週,Y,,3,キズナ,Cozzene,
14,7,エリカヴィータ B,牝5,小沢,美浦・国枝,差し,74.2,16,5,,34.7,464(0),福島,57,中7週,Y,,3,キングカメハメハ,フジキセキ,
15,8,エーデルブルーメ,牝5,川田,栗東・福永,先行,3.4,1,1,,33.9,486(0),阪神,70,中9週,Y,,3,ハービンジャー,アグネスタキオン,
16,8,ファユエン,牝6,菊沢,美浦・勢司,差し,73.6,15,6,,33.6,464(-2),新潟,42,中5週,Y,,3,ヴァンセンヌ,アグネスデジタル,
